# ****************************************************************************
# CUI
#
# The Advanced Framework for Simulation, Integration, and Modeling (AFSIM)
#
# The use, dissemination or disclosure of data in this file is subject to
# limitation or restriction. See accompanying README and LICENSE for details.
# ****************************************************************************
#Ground target launch data for RED_MRBM_2
#Generated on Thu Jan 14 13:35:14 2010
#loft_angle burn_time ground_range time_of_flight
88.5000 102.0800 501971.11 411.1452
88.5000 102.1000 502427.36 411.2888
88.5000 102.1200 502883.97 411.4326
88.5000 102.1400 503340.95 411.5764
88.5000 102.1600 503798.29 411.7203
88.5000 102.1800 504256.00 411.8642
88.5000 102.2000 504714.07 412.0083
88.5000 102.2200 505172.51 412.1524
88.5000 102.2400 505591.60 412.2966
88.5000 102.2600 506050.77 412.4408
88.5000 102.2800 506510.31 412.5852
88.5000 102.3000 506970.21 412.7296
88.5000 102.3200 507430.49 412.8741
88.5000 102.3400 507891.13 413.0187
88.5000 102.3600 508352.14 413.1634
88.5000 102.3800 508813.52 413.3081
88.5000 102.4000 509275.27 413.4529
88.5000 102.4200 509697.50 413.5978
88.5000 102.4400 510159.98 413.7428
88.5000 102.4600 510622.84 413.8878
88.5000 102.4800 511086.07 414.0330
88.5000 102.5000 511549.67 414.1782
88.5000 102.5200 512013.64 414.3235
88.5000 102.5400 512477.98 414.4688
88.5000 102.5600 512942.70 414.6143
88.5000 102.5800 513407.79 414.7598
88.5000 102.6000 513873.25 414.9054
88.5000 102.6200 514339.09 415.0511
88.5000 102.6400 514765.21 415.1969
88.5000 102.6600 515231.79 415.3427
88.5000 102.6800 515698.74 415.4886
88.5000 102.7000 516166.08 415.6346
88.5000 102.7200 516633.78 415.7807
88.5000 102.7400 517101.87 415.9269
88.5000 102.7600 517570.33 416.0731
88.5000 102.7800 518039.16 416.2194
88.5000 102.8000 518508.38 416.3658
88.5000 102.8200 518977.98 416.5123
88.5000 102.8400 519447.95 416.6589
88.5000 102.8600 519918.30 416.8055
88.5000 102.8800 520389.03 416.9522
88.5000 102.9000 520819.80 417.0991
88.5000 102.9200 521291.29 417.2459
88.5000 102.9400 521763.15 417.3929
88.5000 102.9600 522235.39 417.5400
88.5000 102.9800 522708.01 417.6871
88.5000 103.0000 523181.02 417.8343
88.5000 103.0200 523654.41 417.9816
88.5000 103.0400 524128.18 418.1290
88.5000 103.0600 524602.33 418.2764
88.5000 103.0800 525076.87 418.4240
88.5000 103.1000 525551.79 418.5716
88.5000 103.1200 526027.09 418.7193
88.5000 103.1400 526502.78 418.8670
88.5000 103.1600 526978.86 419.0149
88.5000 103.1800 527455.32 419.1629
88.5000 103.2000 527932.17 419.3109
88.5000 103.2200 528409.40 419.4590
88.5000 103.2400 528887.02 419.6072
88.5000 103.2600 529365.03 419.7554
88.5000 103.2800 529843.42 419.9038
88.5000 103.3000 530322.20 420.0522
88.5000 103.3200 530801.38 420.2008
88.5000 103.3400 531240.18 420.3494
88.5000 103.3600 531720.12 420.4981
88.5000 103.3800 532200.44 420.6468
88.5000 103.4000 532681.15 420.7957
88.5000 103.4200 533162.26 420.9446
88.5000 103.4400 533643.75 421.0936
88.5000 103.4600 534125.64 421.2427
88.5000 103.4800 534607.91 421.3919
88.5000 103.5000 535090.58 421.5412
88.5000 103.5200 535573.64 421.6906
88.5000 103.5400 536057.10 421.8400
88.5000 103.5600 536540.95 421.9895
88.5000 103.5800 537025.19 422.1391
88.5000 103.6000 537509.82 422.2888
88.5000 103.6200 537994.85 422.4386
88.5000 103.6400 538480.27 422.5885
88.5000 103.6600 538966.09 422.7384
88.5000 103.6800 539452.30 422.8885
88.5000 103.7000 539938.92 423.0386
88.5000 103.7200 540425.92 423.1888
88.5000 103.7400 540913.32 423.3391
88.5000 103.7600 541401.12 423.4894
88.5000 103.7800 541889.32 423.6399
88.5000 103.8000 542377.92 423.7904
88.5000 103.8200 542866.91 423.9411
88.5000 103.8400 543356.30 424.0918
88.5000 103.8600 543846.10 424.2426
88.5000 103.8800 544336.29 424.3935
88.5000 103.9000 544826.88 424.5444
88.5000 103.9200 545317.87 424.6955
88.5000 103.9400 545809.26 424.8466
88.5000 103.9600 546301.06 424.9979
88.5000 103.9800 546793.25 425.1492
88.5000 104.0000 547327.23 425.3006
88.5000 104.0200 547820.25 425.4521
88.5000 104.0400 548313.68 425.6036
88.5000 104.0600 548807.51 425.7553
88.5000 104.0800 549301.74 425.9071
88.5000 104.1000 549796.37 426.0589
88.5000 104.1200 550291.41 426.2108
88.5000 104.1400 550786.86 426.3628
88.5000 104.1600 551282.71 426.5149
88.5000 104.1800 551778.97 426.6671
88.5000 104.2000 552275.63 426.8194
88.5000 104.2200 552772.70 426.9718
88.5000 104.2400 553270.18 427.1242
88.5000 104.2600 553768.06 427.2768
88.5000 104.2800 554266.35 427.4294
88.5000 104.3000 554765.05 427.5821
88.5000 104.3200 555264.16 427.7349
88.5000 104.3400 555763.67 427.8878
88.5000 104.3600 556263.60 428.0408
88.5000 104.3800 556763.93 428.1938
88.5000 104.4000 557264.68 428.3470
88.5000 104.4200 557807.62 428.5002
88.5000 104.4400 558309.21 428.6536
88.5000 104.4600 558811.21 428.8070
88.5000 104.4800 559313.63 428.9605
88.5000 104.5000 559816.46 429.1141
88.5000 104.5200 560319.70 429.2678
88.5000 104.5400 560823.35 429.4216
88.5000 104.5600 561327.42 429.5755
88.5000 104.5800 561831.90 429.7294
88.5000 104.6000 562336.79 429.8835
88.5000 104.6200 562842.10 430.0376
88.5000 104.6400 563347.83 430.1919
88.5000 104.6600 563853.96 430.3462
88.5000 104.6800 564402.55 430.5006
88.5000 104.7000 564909.55 430.6551
88.5000 104.7200 565416.97 430.8097
88.5000 104.7400 565924.80 430.9644
88.5000 104.7600 566433.06 431.1192
88.5000 104.7800 566941.72 431.2740
88.5000 104.8000 567450.81 431.4290
88.5000 104.8200 567960.31 431.5840
88.5000 104.8400 568470.24 431.7392
88.5000 104.8600 568980.58 431.8944
88.5000 104.8800 569491.34 432.0497
88.5000 104.9000 570044.79 432.2051
88.5000 104.9200 570556.42 432.3606
88.5000 104.9400 571068.48 432.5163
88.5000 104.9600 571580.95 432.6719
88.5000 104.9800 572093.85 432.8277
88.5000 105.0000 572607.17 432.9836
88.5000 105.0200 573120.91 433.1396
88.5000 105.0400 573635.08 433.2956
88.5000 105.0600 574192.08 433.4518
88.5000 105.0800 574707.13 433.6080
88.5000 105.1000 575222.60 433.7644
88.5000 105.1200 575738.49 433.9208
88.5000 105.1400 576254.81 434.0773
88.5000 105.1600 576771.56 434.2340
88.5000 105.1800 577288.73 434.3907
88.5000 105.2000 577806.32 434.5475
88.5000 105.2200 578366.92 434.7044
88.5000 105.2400 578885.40 434.8614
88.5000 105.2600 579404.32 435.0185
88.5000 105.2800 579923.66 435.1757
88.5000 105.3000 580443.42 435.3329
88.5000 105.3200 580963.62 435.4903
88.5000 105.3400 581484.24 435.6478
88.5000 105.3600 582048.01 435.8053
88.5000 105.3800 582569.53 435.9630
88.5000 105.4000 583091.48 436.1207
88.5000 105.4200 583613.86 436.2786
88.5000 105.4400 584136.67 436.4365
88.5000 105.4600 584659.91 436.5945
88.5000 105.4800 585226.41 436.7527
88.5000 105.5000 585750.56 436.9109
88.5000 105.5200 586275.13 437.0692
88.5000 105.5400 586800.14 437.2277
88.5000 105.5600 587325.58 437.3862
88.5000 105.5800 587851.46 437.5448
88.5000 105.6000 588420.71 437.7035
88.5000 105.6200 588947.50 437.8623
88.5000 105.6400 589474.72 438.0212
88.5000 105.6600 590002.37 438.1802
88.5000 105.6800 590530.46 438.3393
88.5000 105.7000 591058.98 438.4984
88.5000 105.7200 591631.02 438.6577
88.5000 105.7400 592160.46 438.8171
88.5000 105.7600 592690.33 438.9766
88.5000 105.7800 593220.65 439.1362
88.5000 105.8000 593751.40 439.2959
88.5000 105.8200 594325.75 439.4556
88.5000 105.8400 594857.42 439.6155
88.5000 105.8600 595389.53 439.7755
88.5000 105.8800 595922.08 439.9355
88.5000 105.9000 596455.07 440.0957
88.5000 105.9200 597031.77 440.2560
88.5000 105.9400 597565.68 440.4163
88.5000 105.9600 598100.03 440.5768
88.5000 105.9800 598634.83 440.7373
88.5000 106.0000 599170.06 440.8980
88.5000 106.0200 599749.11 441.0587
88.5000 106.0400 600285.28 441.2196
88.5000 106.0600 600821.89 441.3806
88.5000 106.0800 601358.94 441.5416
88.5000 106.1000 601939.87 441.7028
88.5000 106.1200 602477.86 441.8640
88.5000 106.1400 603016.29 442.0254
88.5000 106.1600 603555.16 442.1868
88.5000 106.1800 604094.48 442.3484
88.5000 106.2000 604677.80 442.5100
88.5000 106.2200 605218.06 442.6718
88.5000 106.2400 605758.76 442.8336
88.5000 106.2600 606299.91 442.9956
88.5000 106.2800 606885.14 443.1576
88.5000 106.3000 607427.24 443.3198
88.5000 106.3200 607969.78 443.4820
88.5000 106.3400 608512.77 443.6444
88.5000 106.3600 609099.91 443.8068
88.5000 106.3800 609643.85 443.9694
88.5000 106.4000 610188.24 444.1321
88.5000 106.4200 610733.07 444.2948
88.5000 106.4400 611322.15 444.4577
88.5000 106.4600 611867.93 444.6207
88.5000 106.4800 612414.17 444.7837
88.5000 106.5000 612960.86 444.9469
88.5000 106.5200 613551.87 445.1102
88.5000 106.5400 614099.52 445.2735
88.5000 106.5600 614647.61 445.4370
88.5000 106.5800 615240.07 445.6006
88.5000 106.6000 615789.13 445.7643
88.5000 106.6200 616338.64 445.9281
88.5000 106.6400 616888.59 446.0920
88.5000 106.6600 617483.02 446.2559
88.5000 106.6800 618033.94 446.4200
88.5000 106.7000 618585.32 446.5842
88.5000 106.7200 619137.15 446.7485
88.5000 106.7400 619733.55 446.9130
88.5000 106.7600 620286.34 447.0775
88.5000 106.7800 620839.60 447.2421
88.5000 106.8000 621437.46 447.4068
88.5000 106.8200 621991.69 447.5716
88.5000 106.8400 622546.37 447.7365
88.5000 106.8600 623145.70 447.9016
88.5000 106.8800 623701.36 448.0667
88.5000 106.9000 624257.47 448.2320
88.5000 106.9200 624814.04 448.3973
88.5000 106.9400 625415.38 448.5628
88.5000 106.9600 625972.93 448.7283
88.5000 106.9800 626530.93 448.8940
88.5000 107.0000 627133.76 449.0598
88.5000 107.0200 627692.75 449.2256
88.5000 107.0400 628252.20 449.3916
88.5000 107.0600 628856.53 449.5577
88.5000 107.0800 629416.96 449.7239
88.5000 107.1000 629977.85 449.8902
88.5000 107.1200 630583.68 450.0566
88.5000 107.1400 631145.56 450.2231
88.5000 107.1600 631707.90 450.3897
88.5000 107.1800 632315.24 450.5565
88.5000 107.2000 632878.57 450.7233
88.5000 107.2200 633442.36 450.8902
88.5000 107.2400 634051.22 451.0573
88.5000 107.2600 634616.01 451.2245
88.5000 107.2800 635181.26 451.3917
88.5000 107.3000 635791.64 451.5591
88.5000 107.3200 636357.88 451.7266
88.5000 107.3400 636924.59 451.8942
88.5000 107.3600 637536.50 452.0619
88.5000 107.3800 638104.22 452.2297
88.5000 107.4000 638672.38 452.3976
88.5000 107.4200 639285.84 452.5656
88.5000 107.4400 639855.01 452.7338
88.5000 107.4600 640469.47 452.9020
88.5000 107.4800 641039.65 453.0703
88.5000 107.5000 641610.30 453.2388
88.5000 107.5200 642226.30 453.4074
88.5000 107.5400 642797.96 453.5761
88.5000 107.5600 643370.08 453.7448
88.5000 107.5800 643987.64 453.9138
88.5000 107.6000 644560.77 454.0828
88.5000 107.6200 645179.35 454.2519
88.5000 107.6400 645753.49 454.4211
88.5000 107.6600 646328.10 454.5905
88.5000 107.6800 646948.25 454.7599
88.5000 107.7000 647523.88 454.9295
88.5000 107.7200 648099.97 455.0991
88.5000 107.7400 648721.69 455.2690
88.5000 107.7600 649298.81 455.4388
88.5000 107.7800 649921.55 455.6089
88.5000 107.8000 650499.69 455.7790
88.5000 107.8200 651078.29 455.9492
88.5000 107.8400 651702.63 456.1196
88.5000 107.8600 652282.26 456.2900
88.5000 107.8800 652907.63 456.4606
88.5000 107.9000 653488.28 456.6313
88.5000 107.9200 654114.70 456.8021
88.5000 107.9400 654696.38 456.9730
88.5000 107.9600 655278.53 457.1440
88.5000 107.9800 655906.55 457.3151
88.5000 108.0000 656489.73 457.4864
88.5000 108.0200 657118.79 457.6578
88.5000 108.0400 657703.01 457.8292
88.5000 108.0600 658333.13 458.0008
88.5000 108.0800 658918.37 458.1725
88.5000 108.1000 659504.09 458.3443
88.5000 108.1200 660135.83 458.5163
88.5000 108.1400 660722.59 458.6883
88.5000 108.1600 661355.39 458.8605
88.5000 108.1800 661943.18 459.0328
88.5000 108.2000 662577.04 459.2052
88.5000 108.2200 663165.88 459.3777
88.5000 108.2400 663800.81 459.5503
88.5000 108.2600 664390.68 459.7230
88.5000 108.2800 664981.03 459.8959
88.5000 108.3000 665617.60 460.0689
88.5000 108.3200 666209.00 460.2420
88.5000 108.3400 666846.64 460.4152
88.5000 108.3600 667439.08 460.5885
88.5000 108.3800 668077.80 460.7619
88.5000 108.4000 668671.29 460.9355
88.5000 108.4200 669311.10 461.1091
88.5000 108.4400 669905.64 461.2829
88.5000 108.4600 670546.52 461.4568
88.5000 108.4800 671142.11 461.6308
88.5000 108.5000 671784.09 461.8050
88.5000 108.5200 672380.74 461.9792
88.5000 108.5400 673023.80 462.1536
88.5000 108.5600 673621.50 462.3281
88.5000 108.5800 674265.67 462.5027
88.5000 108.6000 674864.43 462.6774
88.5000 108.6200 675509.69 462.8523
88.5000 108.6400 676109.50 463.0273
88.5000 108.6600 676755.86 463.2023
88.5000 108.6800 677356.74 463.3776
88.5000 108.7000 678004.21 463.5529
88.5000 108.7200 678606.15 463.7283
88.5000 108.7400 679254.72 463.9039
88.5000 108.7600 679857.72 464.0796
88.5000 108.7800 680507.41 464.2554
88.5000 108.8000 681111.48 464.4313
88.5000 108.8200 681762.28 464.6073
88.5000 108.8400 682367.41 464.7835
88.5000 108.8600 683019.33 464.9598
88.5000 108.8800 683625.54 465.1362
88.5000 108.9000 684278.57 465.3127
88.5000 108.9200 684885.85 465.4893
88.5000 108.9400 685540.01 465.6661
88.5000 108.9600 686148.35 465.8430
88.5000 108.9800 686803.64 466.0200
88.5000 109.0000 687413.06 466.1971
88.5000 109.0200 688069.49 466.3744
88.5000 109.0400 688726.45 466.5518
88.5000 109.0600 689337.53 466.7293
88.5000 109.0800 689995.63 466.9069
88.5000 109.1000 690607.79 467.0846
88.5000 109.1200 691267.03 467.2625
88.5000 109.1400 691880.27 467.4405
88.5000 109.1600 692540.65 467.6186
88.5000 109.1800 693154.97 467.7968
88.5000 109.2000 693816.49 467.9752
88.5000 109.2200 694478.56 468.1537
88.5000 109.2400 695094.57 468.3323
88.5000 109.2600 695757.79 468.5110
88.5000 109.2800 696374.88 468.6899
88.5000 109.3000 697039.25 468.8689
88.5000 109.3200 697657.43 469.0480
88.5000 109.3400 698322.96 469.2272
88.5000 109.3600 698989.05 469.4066
88.5000 109.3800 699608.91 469.5861
88.5000 109.4000 700276.16 469.7657
88.5000 109.4200 700897.11 469.9454
88.5000 109.4400 701565.53 470.1253
88.5000 109.4600 702234.50 470.3052
88.5000 109.4800 702857.15 470.4854
88.5000 109.5000 703527.29 470.6656
88.5000 109.5200 704151.04 470.8459
88.5000 109.5400 704822.35 471.0264
88.5000 109.5600 705494.24 471.2071
88.5000 109.5800 706119.68 471.3878
88.5000 109.6000 706792.74 471.5687
88.5000 109.6200 707419.29 471.7497
88.5000 109.6400 708093.53 471.9308
88.5000 109.6600 708768.34 472.1121
88.5000 109.6800 709396.59 472.2934
88.5000 109.7000 710072.59 472.4750
88.5000 109.7200 710749.15 472.6566
88.5000 109.7400 711379.12 472.8384
88.5000 109.7600 712056.88 473.0203
88.5000 109.7800 712735.22 473.2023
88.5000 109.8000 713366.91 473.3844
88.5000 109.8200 714046.44 473.5667
88.5000 109.8400 714679.23 473.7491
88.5000 109.8600 715359.96 473.9317
88.5000 109.8800 716041.27 474.1144
88.5000 109.9000 716675.79 474.2972
88.5000 109.9200 717358.30 474.4801
88.5000 109.9400 718041.40 474.6632
88.5000 109.9600 718677.64 474.8464
88.5000 109.9800 719361.95 475.0297
88.5000 110.0000 720046.84 475.2132
88.5000 110.0200 720684.81 475.3967
88.5000 110.0400 721370.92 475.5805
88.5000 110.0600 722057.62 475.7643
88.5000 110.0800 722697.33 475.9483
88.5000 110.1000 723385.24 476.1324
88.5000 110.1200 724073.75 476.3167
88.5000 110.1400 724762.84 476.5010
88.5000 110.1600 725404.92 476.6856
88.5000 110.1800 726095.25 476.8702
88.5000 110.2000 726786.17 477.0550
88.5000 110.2200 727429.99 477.2399
88.5000 110.2400 728122.14 477.4250
88.5000 110.2600 728814.89 477.6101
88.5000 110.2800 729460.45 477.7954
88.5000 110.3000 730154.43 477.9809
88.5000 110.3200 730849.02 478.1665
88.5000 110.3400 731544.21 478.3522
88.5000 110.3600 732192.16 478.5381
88.5000 110.3800 732888.59 478.7241
88.5000 110.4000 733585.62 478.9102
88.5000 110.4200 734235.33 479.0964
88.5000 110.4400 734933.61 479.2828
88.5000 110.4600 735632.50 479.4694
88.5000 110.4800 736332.00 479.6560
88.5000 110.5000 736984.09 479.8428
88.5000 110.5200 737684.84 480.0298
88.5000 110.5400 738386.21 480.2168
88.5000 110.5600 739088.19 480.4040
88.5000 110.5800 739742.69 480.5914
88.5000 110.6000 740445.92 480.7789
88.5000 110.6200 741149.78 480.9665
88.5000 110.6400 741854.25 481.1543
88.5000 110.6600 742511.15 481.3422
88.5000 110.6800 743216.88 481.5302
88.5000 110.7000 743923.24 481.7184
88.5000 110.7200 744630.22 481.9067
88.5000 110.7400 745289.54 482.0951
88.5000 110.7600 745997.78 482.2837
88.5000 110.7800 746706.66 482.4725
88.5000 110.8000 747416.16 482.6613
88.5000 110.8200 748126.29 482.8503
88.5000 110.8400 748788.66 483.0395
88.5000 110.8600 749500.06 483.2288
88.5000 110.8800 750212.10 483.4182
88.5000 110.9000 750924.77 483.6078
88.5000 110.9200 751589.56 483.7975
88.5000 110.9400 752303.51 483.9874
88.5000 110.9600 753018.10 484.1774
88.5000 110.9800 753733.32 484.3675
88.5000 111.0000 754449.17 484.5578
88.5000 111.0200 755117.05 484.7482
88.5000 111.0400 755834.19 484.9387
88.5000 111.0600 756551.97 485.1294
88.5000 111.0800 757270.39 485.3203
88.5000 111.1000 757989.46 485.5113
88.5000 111.1200 758709.16 485.7024
88.5000 111.1400 759380.78 485.8937
88.5000 111.1600 760101.79 486.0851
88.5000 111.1800 760823.44 486.2766
88.5000 111.2000 761545.73 486.4683
88.5000 111.2200 762268.68 486.6602
88.5000 111.2400 762992.26 486.8522
88.5000 111.2600 763667.64 487.0443
88.5000 111.2800 764392.54 487.2366
88.5000 111.3000 765118.08 487.4290
88.5000 111.3200 765844.28 487.6216
88.5000 111.3400 766571.14 487.8143
88.5000 111.3600 767298.64 488.0071
88.5000 111.3800 768026.80 488.2001
88.5000 111.4000 768706.60 488.3933
88.5000 111.4200 769436.08 488.5866
88.5000 111.4400 770166.21 488.7800
88.5000 111.4600 770897.00 488.9736
88.5000 111.4800 771628.46 489.1674
88.5000 111.5000 772360.58 489.3612
88.5000 111.5200 773093.35 489.5553
88.5000 111.5400 773777.59 489.7494
88.5000 111.5600 774511.69 489.9438
88.5000 111.5800 775246.45 490.1382
88.5000 111.6000 775981.88 490.3329
88.5000 111.6200 776717.98 490.5276
88.5000 111.6400 777454.74 490.7226
88.5000 111.6600 778192.17 490.9176
88.5000 111.6800 778930.28 491.1128
88.5000 111.7000 779669.05 491.3082
88.5000 111.7200 780408.49 491.5037
88.5000 111.7400 781099.18 491.6994
88.5000 111.7600 781839.96 491.8952
88.5000 111.7800 782581.41 492.0912
88.5000 111.8000 783323.54 492.2873
88.5000 111.8200 784066.34 492.4836
88.5000 111.8400 784809.83 492.6800
88.5000 111.8600 785553.98 492.8765
88.5000 111.8800 786298.82 493.0733
88.5000 111.9000 787044.33 493.2701
88.5000 111.9200 787790.53 493.4672
88.5000 111.9400 788537.40 493.6643
88.5000 111.9600 789284.97 493.8617
88.5000 111.9800 790033.21 494.0591
88.5000 112.0000 790782.14 494.2568
88.5000 112.0200 791531.74 494.4546
88.5000 112.0400 792282.04 494.6525
88.5000 112.0600 793033.03 494.8506
88.5000 112.0800 793734.89 495.0488
88.5000 112.1000 794487.23 495.2472
88.5000 112.1200 795240.27 495.4458
88.5000 112.1400 795993.99 495.6445
88.5000 112.1600 796748.40 495.8434
88.5000 112.1800 797503.51 496.0424
88.5000 112.2000 798259.31 496.2416
88.5000 112.2200 799015.80 496.4409
88.5000 112.2400 799772.99 496.6404
88.5000 112.2600 800530.87 496.8400
88.5000 112.2800 801289.45 497.0398
88.5000 112.3000 802048.72 497.2398
88.5000 112.3200 802808.70 497.4399
88.5000 112.3400 803569.37 497.6402
88.5000 112.3600 804330.75 497.8406
88.5000 112.3800 805092.82 498.0412
88.5000 112.4000 805855.60 498.2419
88.5000 112.4200 806619.07 498.4428
88.5000 112.4400 807383.26 498.6439
88.5000 112.4600 808148.14 498.8451
88.5000 112.4800 808913.73 499.0465
88.5000 112.5000 809680.02 499.2480
88.5000 112.5200 810447.03 499.4497
88.5000 112.5400 811265.09 499.6516
88.5000 112.5600 812033.54 499.8536
88.5000 112.5800 812802.70 500.0558
88.5000 112.6000 813572.57 500.2581
88.5000 112.6200 814343.15 500.4606
88.5000 112.6400 815114.44 500.6632
88.5000 112.6600 815886.45 500.8661
88.5000 112.6800 816659.17 501.0690
88.5000 112.7000 817432.60 501.2722
88.5000 112.7200 818206.75 501.4755
88.5000 112.7400 818981.62 501.6789
88.5000 112.7600 819757.20 501.8826
88.5000 112.7800 820533.51 502.0864
88.5000 112.8000 821310.53 502.2903
88.5000 112.8200 822088.27 502.4944
88.5000 112.8400 822866.73 502.6987
88.5000 112.8600 823696.64 502.9031
88.5000 112.8800 824476.59 503.1078
88.5000 112.9000 825257.25 503.3125
88.5000 112.9200 826038.64 503.5175
88.5000 112.9400 826820.76 503.7226
88.5000 112.9600 827603.60 503.9278
88.5000 112.9800 828387.17 504.1333
88.5000 113.0000 829171.46 504.3389
88.5000 113.0200 829956.48 504.5446
88.5000 113.0400 830793.16 504.7505
88.5000 113.0600 831579.69 504.9566
88.5000 113.0800 832366.95 505.1629
88.5000 113.1000 833154.93 505.3693
88.5000 113.1200 833943.65 505.5759
88.5000 113.1400 834733.11 505.7827
88.5000 113.1600 835523.29 505.9896
88.5000 113.1800 836314.21 506.1967
88.5000 113.2000 837156.99 506.4040
88.5000 113.2200 837949.43 506.6114
88.5000 113.2400 838742.61 506.8190
88.5000 113.2600 839536.53 507.0268
88.5000 113.2800 840331.18 507.2347
88.5000 113.3000 841126.57 507.4428
88.5000 113.3200 841973.96 507.6511
88.5000 113.3400 842770.89 507.8596
88.5000 113.3600 843568.56 508.0682
88.5000 113.3800 844366.97 508.2770
88.5000 113.4000 845166.12 508.4860
88.5000 113.4200 845966.01 508.6951
88.5000 113.4400 846818.07 508.9044
88.5000 113.4600 847619.51 509.1139
88.5000 113.4800 848421.70 509.3235
88.5000 113.5000 849224.64 509.5334
88.5000 113.5200 850028.32 509.7434
88.5000 113.5400 850884.28 509.9535
88.5000 113.5600 851689.52 510.1639
88.5000 113.5800 852495.51 510.3744
88.5000 113.6000 853302.25 510.5851
88.5000 113.6200 854109.74 510.7959
88.5000 113.6400 854969.64 511.0070
88.5000 113.6600 855778.71 511.2182
88.5000 113.6800 856588.52 511.4296
88.5000 113.7000 857399.09 511.6412
88.5000 113.7200 858262.15 511.8529
88.5000 113.7400 859074.29 512.0648
88.5000 113.7600 859887.19 512.2769
88.5000 113.7800 860700.85 512.4892
88.5000 113.8000 861567.09 512.7016
88.5000 113.8200 862382.34 512.9143
88.5000 113.8400 863198.34 513.1271
88.5000 113.8600 864015.10 513.3400
88.5000 113.8800 864884.55 513.5532
88.5000 113.9000 865702.90 513.7665
88.5000 113.9200 866522.02 513.9800
88.5000 113.9400 867341.90 514.1937
88.5000 113.9600 868214.58 514.4076
88.5000 113.9800 869036.06 514.6217
88.5000 114.0000 869858.30 514.8359
88.5000 114.0200 870733.40 515.0503
88.5000 114.0400 871557.25 515.2649
88.5000 114.0600 872381.87 515.4797
88.5000 114.0800 873207.25 515.6946
88.5000 114.1000 874085.62 515.9097
88.5000 114.1200 874912.62 516.1251
88.5000 114.1400 875740.39 516.3405
88.5000 114.1600 876621.21 516.5562
88.5000 114.1800 877450.60 516.7721
88.5000 114.2000 878280.76 516.9881
88.5000 114.2200 879164.03 517.2044
88.5000 114.2400 879995.82 517.4208
88.5000 114.2600 880828.39 517.6374
88.5000 114.2800 881714.14 517.8541
88.5000 114.3000 882548.33 518.0711
88.5000 114.3200 883383.30 518.2883
88.5000 114.3400 884271.53 518.5056
88.5000 114.3600 885108.14 518.7231
88.5000 114.3800 885945.52 518.9408
88.5000 114.4000 886836.27 519.1587
88.5000 114.4200 887675.30 519.3768
88.5000 114.4400 888515.10 519.5950
88.5000 114.4600 889408.36 519.8135
88.5000 114.4800 890249.81 520.0321
88.5000 114.5000 891144.72 520.2509
88.5000 114.5200 891987.83 520.4700
88.5000 114.5400 892831.72 520.6892
88.5000 114.5600 893729.17 520.9086
88.5000 114.5800 894574.72 521.1281
88.5000 114.6000 895421.06 521.3479
88.5000 114.6200 896321.06 521.5679
88.5000 114.6400 897169.05 521.7880
88.5000 114.6600 898070.73 522.0083
88.5000 114.6800 898920.40 522.2289
88.5000 114.7000 899770.85 522.4496
88.5000 114.7200 900675.10 522.6705
88.5000 114.7400 901527.23 522.8916
88.5000 114.7600 902433.18 523.1129
88.5000 114.7800 903286.98 523.3344
88.5000 114.8000 904194.63 523.5560
88.5000 114.8200 905050.12 523.7779
88.5000 114.8400 905906.39 524.0000
88.5000 114.8600 906816.65 524.2222
88.5000 114.8800 907674.61 524.4447
88.5000 114.9000 908586.58 524.6673
88.5000 114.9200 909446.23 524.8902
88.5000 114.9400 910359.93 525.1132
88.5000 114.9600 911221.27 525.3364
88.5000 114.9800 912136.70 525.5598
88.5000 115.0000 912999.74 525.7835
88.5000 115.0200 913916.91 526.0073
88.5000 115.0400 914781.65 526.2313
88.5000 115.0600 915700.56 526.4555
88.5000 115.0800 916567.01 526.6799
88.5000 115.1000 917487.66 526.9045
88.5000 115.1200 918355.82 527.1293
88.5000 115.1400 919278.23 527.3543
88.5000 115.1600 920148.10 527.5795
88.5000 115.1800 921072.28 527.8049
88.5000 115.2000 921943.85 528.0305
88.5000 115.2200 922869.81 528.2563
88.5000 115.2400 923743.10 528.4823
88.5000 115.2600 924670.83 528.7084
88.5000 115.2800 925545.84 528.9348
88.5000 115.3000 926475.34 529.1614
88.5000 115.3200 927352.08 529.3882
88.5000 115.3400 928283.37 529.6152
88.5000 115.3600 929161.83 529.8424
88.5000 115.3800 930094.92 530.0698
88.5000 115.4000 930975.10 530.2974
88.5000 115.4200 931909.99 530.5252
88.5000 115.4400 932845.75 530.7532
88.5000 115.4600 933728.61 530.9814
88.5000 115.4800 934666.18 531.2099
88.5000 115.5000 935550.77 531.4385
88.5000 115.5200 936490.15 531.6673
88.5000 115.5400 937376.48 531.8963
88.5000 115.5600 938317.69 532.1256
88.5000 115.5800 939259.78 532.3550
88.5000 115.6000 940148.79 532.5847
88.5000 115.6200 941092.71 532.8145
88.5000 115.6400 941983.47 533.0446
88.5000 115.6600 942929.23 533.2749
88.5000 115.6800 943875.88 533.5053
88.5000 115.7000 944769.34 533.7360
88.5000 115.7200 945717.84 533.9669
88.5000 115.7400 946613.04 534.1980
88.5000 115.7600 947563.39 534.4293
88.5000 115.7800 948514.65 534.6608
88.5000 115.8000 949412.56 534.8926
88.5000 115.8200 950365.67 535.1245
88.5000 115.8400 951319.69 535.3566
88.5000 115.8600 952220.32 535.5890
88.5000 115.8800 953176.22 535.8216
