# ****************************************************************************
# CUI
#
# The Advanced Framework for Simulation, Integration, and Modeling (AFSIM)
#
# The use, dissemination or disclosure of data in this file is subject to
# limitation or restriction. See accompanying README and LICENSE for details.
# ****************************************************************************
#Ground target launch data for RED_ICBM_2
#Generated on Thu Jan 14 13:16:17 2010
#loft_angle burn_time ground_range time_of_flight
89.5900 302.6800 4258433.02 1143.7389
89.5900 302.7000 4261219.63 1144.1647
89.5900 302.7200 4264007.98 1144.5911
89.5900 302.7400 4266802.46 1145.0181
89.5900 302.7600 4269598.70 1145.4458
89.5900 302.7800 4272401.09 1145.8741
89.5900 302.8000 4275207.44 1146.3030
89.5900 302.8200 4278015.58 1146.7325
89.5900 302.8400 4280829.89 1147.1626
89.5900 302.8600 4283646.01 1147.5934
89.5900 302.8800 4286468.31 1148.0249
89.5900 302.9000 4289294.63 1148.4569
89.5900 302.9200 4292122.78 1148.8896
89.5900 302.9400 4294957.14 1149.3229
89.5900 302.9600 4297795.54 1149.7569
89.5900 302.9800 4300635.81 1150.1915
89.5900 303.0000 4303482.31 1150.6267
89.5900 303.0200 4306332.88 1151.0626
89.5900 303.0400 4309185.34 1151.4991
89.5900 303.0600 4312044.07 1151.9363
89.5900 303.0800 4314906.88 1152.3741
89.5900 303.1000 4317773.80 1152.8125
89.5900 303.1200 4320644.83 1153.2517
89.5900 303.1400 4323517.81 1153.6914
89.5900 303.1600 4326397.09 1154.1318
89.5900 303.1800 4329280.51 1154.5729
89.5900 303.2000 4332168.07 1155.0146
89.5900 303.2200 4335059.80 1155.4570
89.5900 303.2400 4337955.69 1155.9000
89.5900 303.2600 4340853.58 1156.3437
89.5900 303.2800 4343757.84 1156.7881
89.5900 303.3000 4346666.29 1157.2331
89.5900 303.3200 4349578.94 1157.6788
89.5900 303.3400 4352495.81 1158.1252
89.5900 303.3600 4355416.91 1158.5722
89.5900 303.3800 4358342.23 1159.0199
89.5900 303.4000 4361271.81 1159.4683
89.5900 303.4200 4364205.63 1159.9173
89.5900 303.4400 4367143.72 1160.3670
89.5900 303.4600 4370086.08 1160.8174
89.5900 303.4800 4373032.72 1161.2685
89.5900 303.5000 4375983.66 1161.7202
89.5900 303.5200 4378938.89 1162.1726
89.5900 303.5400 4381898.44 1162.6258
89.5900 303.5600 4384862.31 1163.0795
89.5900 303.5800 4387830.51 1163.5340
89.5900 303.6000 4390803.06 1163.9892
89.5900 303.6200 4393779.95 1164.4451
89.5900 303.6400 4396763.38 1164.9016
89.5900 303.6600 4399749.01 1165.3588
89.5900 303.6800 4402739.02 1165.8168
89.5900 303.7000 4405733.42 1166.2754
89.5900 303.7200 4408732.23 1166.7347
89.5900 303.7400 4411735.45 1167.1948
89.5900 303.7600 4414745.25 1167.6555
89.5900 303.7800 4417757.33 1168.1169
89.5900 303.8000 4420773.84 1168.5791
89.5900 303.8200 4423794.81 1169.0419
89.5900 303.8400 4426822.41 1169.5055
89.5900 303.8600 4429852.31 1169.9697
89.5900 303.8800 4432886.70 1170.4347
89.5900 303.9000 4435927.75 1170.9004
89.5900 303.9200 4438971.14 1171.3668
89.5900 303.9400 4442019.04 1171.8339
89.5900 303.9600 4445073.64 1172.3017
89.5900 303.9800 4448130.61 1172.7703
89.5900 304.0000 4451192.12 1173.2396
89.5900 304.0200 4454260.36 1173.7096
89.5900 304.0400 4457331.00 1174.1803
89.5900 304.0600 4460408.38 1174.6518
89.5900 304.0800 4463488.19 1175.1239
89.5900 304.1000 4466572.60 1175.5969
89.5900 304.1200 4469663.78 1176.0705
89.5900 304.1400 4472757.42 1176.5449
89.5900 304.1600 4475857.87 1177.0200
89.5900 304.1800 4478960.78 1177.4958
89.5900 304.2000 4482070.52 1177.9724
89.5900 304.2200 4485182.76 1178.4498
89.5900 304.2400 4488301.84 1178.9279
89.5900 304.2600 4491425.60 1179.4067
89.5900 304.2800 4494551.90 1179.8863
89.5900 304.3000 4497685.08 1180.3666
89.5900 304.3200 4500820.81 1180.8476
89.5900 304.3400 4503963.44 1181.3295
89.5900 304.3600 4507110.81 1181.8120
89.5900 304.3800 4510260.76 1182.2954
89.5900 304.4000 4513417.65 1182.7795
89.5900 304.4200 4516579.32 1183.2643
89.5900 304.4400 4519743.61 1183.7499
89.5900 304.4600 4522914.86 1184.2363
89.5900 304.4800 4526090.92 1184.7235
89.5900 304.5000 4529271.81 1185.2114
89.5900 304.5200 4532457.53 1185.7001
89.5900 304.5400 4535645.93 1186.1895
89.5900 304.5600 4538841.35 1186.6797
89.5900 304.5800 4542041.64 1187.1707
89.5900 304.6000 4545246.80 1187.6625
89.5900 304.6200 4548456.86 1188.1551
89.5900 304.6400 4551669.66 1188.6484
89.5900 304.6600 4554889.54 1189.1426
89.5900 304.6800 4558114.34 1189.6375
89.5900 304.7000 4561344.08 1190.1332
89.5900 304.7200 4564578.77 1190.6296
89.5900 304.7400 4567818.43 1191.1269
89.5900 304.7600 4571063.05 1191.6250
89.5900 304.7800 4574312.66 1192.1239
89.5900 304.8000 4577567.28 1192.6235
89.5900 304.8200 4580826.90 1193.1240
89.5900 304.8400 4584091.54 1193.6253
89.5900 304.8600 4587361.21 1194.1273
89.5900 304.8800 4590635.93 1194.6302
89.5900 304.9000 4593915.71 1195.1339
89.5900 304.9200 4597200.56 1195.6384
89.5900 304.9400 4600490.50 1196.1437
